StoreNumber,BatchNumber,SKU,ONHAND,ScannedCnt,Diff,BatchPass,BatchPassDecr,DateCreated
111,1,1,4,3,1,3,Variance 1,2022-08-08 16:33:12.540
111,1,3,12,12,0,1,Batch Pass 1,2022-08-08 16:11:16.920
111,1,47,49,47,2,1,Batch Pass 1,2022-08-08 16:11:16.920
111,1,2,11,8,3,3,Variance 1,2022-08-08 16:33:12.540
111,1,1,7,7,0,3,Variance 1,2022-08-08 16:33:12.540
111,1,10,20,20,0,1,Batch Pass 1,2022-08-08 16:11:16.920
111,1,1,3,2,1,3,Variance 1,2022-08-08 16:33:12.540
111,1,16,48,48,0,1,Batch Pass 1,2022-08-08 16:11:16.920
111,1,1,7,6,1,1,Batch Pass 1,2022-08-08 16:11:16.920
111,1,1,12,9,3,3,Variance 1,2022-08-08 16:33:12.540
134,5,11,55,55,0,1,Batch Pass 1,2022-08-12 10:49:56.250
134,5,1,9,8,1,1,Batch Pass 1,2022-08-12 10:49:56.250
134,5,47,53,47,6,1,Batch Pass 1,2022-08-12 10:49:56.250
134,5,13,55,52,3,1,Batch Pass 1,2022-08-12 10:49:56.250
134,5,1,8,7,1,1,Batch Pass 1,2022-08-12 10:49:56.250
134,5,36,110,108,2,1,Batch Pass 1,2022-08-12 10:49:56.250
134,5,2,12,12,0,1,Batch Pass 1,2022-08-12 10:49:56.250
134,5,49,105,98,7,1,Batch Pass 1,2022-08-12 10:49:56.250
134,4,38,80,76,4,1,Batch Pass 1,2022-08-11 17:39:11.800
134,4,2,16,12,4,6,Variance 4,2022-08-11 18:08:04.930
134,4,16,16,0,16,1,Batch Pass 1,2022-08-11 17:39:11.800
134,4,6,17,0,17,6,Variance 4,2022-08-11 18:08:04.930
134,4,17,54,51,3,1,Batch Pass 1,2022-08-11 17:39:11.800
134,4,4,18,12,6,6,Variance 4,2022-08-11 18:08:04.930
134,4,2,12,12,0,1,Batch Pass 1,2022-08-11 17:39:11.800
134,4,136,140,136,4,1,Batch Pass 1,2022-08-11 17:39:11.800
134,4,6,17,6,11,6,Variance 4,2022-08-11 18:08:04.930
134,4,7,28,28,0,1,Batch Pass 1,2022-08-11 17:39:11.800
134,4,2,12,8,4,6,Variance 4,2022-08-11 18:08:04.930
134,4,2,7,2,5,8,Variance 4 Supplement,2022-08-12 10:49:56.250
134,4,1,2,2,0,6,Variance 4,2022-08-11 18:08:04.930
134,4,7,35,35,0,1,Batch Pass 1,2022-08-11 17:39:11.800
134,4,1,7,8,-1,1,Batch Pass 1,2022-08-11 17:39:11.800
134,4,1,8,8,0,6,Variance 4,2022-08-11 18:08:04.930
134,3,5,18,0,18,5,Varaince 3,2022-08-10 13:08:03.160
134,3,132,138,132,6,1,Batch Pass 1,2022-08-10 12:35:39.177
134,3,2,15,14,1,5,Varaince 3,2022-08-10 13:08:03.160
134,3,1,13,14,-1,1,Batch Pass 1,2022-08-10 12:35:39.177
134,3,2,6,2,4,5,Varaince 3,2022-08-10 13:08:03.160
134,3,38,78,76,2,1,Batch Pass 1,2022-08-10 12:35:39.177
134,3,4,20,20,0,1,Batch Pass 1,2022-08-10 12:35:39.177
134,3,1,12,12,0,1,Batch Pass 1,2022-08-10 12:35:39.177
134,3,1,16,15,1,1,Batch Pass 1,2022-08-10 12:35:39.177
134,3,12,12,0,12,1,Batch Pass 1,2022-08-10 12:35:39.177
134,3,2,9,4,5,5,Varaince 3,2022-08-10 13:08:03.160
134,3,17,54,51,3,1,Batch Pass 1,2022-08-10 12:35:39.177
134,3,3,18,18,0,1,Batch Pass 1,2022-08-10 12:35:39.177
134,3,1,10,8,2,5,Varaince 3,2022-08-10 13:08:03.160
134,3,2,8,6,2,5,Varaince 3,2022-08-10 13:08:03.160
134,3,7,28,28,0,1,Batch Pass 1,2022-08-10 12:35:39.177
134,3,2,14,14,0,1,Batch Pass 1,2022-08-10 12:35:39.177
134,2,115,118,115,3,1,Batch Pass 1,2022-08-09 15:22:30.960
134,2,1,9,8,1,1,Batch Pass 1,2022-08-09 15:22:30.960
134,2,2,6,6,0,4,Variance 2,2022-08-09 15:43:53.913
134,2,4,16,16,0,1,Batch Pass 1,2022-08-09 15:22:30.960
134,2,1,6,6,0,4,Variance 2,2022-08-09 15:43:53.913
134,2,1,8,7,1,1,Batch Pass 1,2022-08-09 15:22:30.960
134,2,1,13,13,0,1,Batch Pass 1,2022-08-09 15:22:30.960
134,2,22,22,0,22,1,Batch Pass 1,2022-08-09 15:22:30.960
134,2,11,47,0,47,4,Variance 2,2022-08-09 15:43:53.913
134,2,12,37,36,1,1,Batch Pass 1,2022-08-09 15:22:30.960
134,2,2,19,18,1,1,Batch Pass 1,2022-08-09 15:22:30.960
134,2,1,3,1,2,4,Variance 2,2022-08-09 15:43:53.913
134,2,38,76,76,0,1,Batch Pass 1,2022-08-09 15:22:30.960
134,2,5,25,25,0,1,Batch Pass 1,2022-08-09 15:22:30.960
134,2,1,11,11,0,4,Variance 2,2022-08-09 15:43:53.913
134,1,14,32,0,32,3,Variance 1,2022-08-08 18:08:30.113
134,1,2,13,12,1,1,Batch Pass 1,2022-08-08 16:52:51.967
134,1,1,12,13,-1,3,Variance 1,2022-08-08 18:08:30.113
134,1,30,61,60,1,1,Batch Pass 1,2022-08-08 16:52:51.967
134,1,1,3,3,0,3,Variance 1,2022-08-08 18:08:30.113
134,1,3,16,15,1,1,Batch Pass 1,2022-08-08 16:52:51.967
134,1,3,18,18,0,3,Variance 1,2022-08-08 18:08:30.113
134,1,1,8,8,0,1,Batch Pass 1,2022-08-08 16:52:51.967
134,1,1,11,11,0,1,Batch Pass 1,2022-08-08 16:52:51.967
134,1,139,145,139,6,1,Batch Pass 1,2022-08-08 16:52:51.967
134,1,1,5,2,3,3,Variance 1,2022-08-08 18:08:30.113
134,1,5,21,20,1,1,Batch Pass 1,2022-08-08 16:52:51.967
134,1,3,20,21,-1,1,Batch Pass 1,2022-08-08 16:52:51.967
134,1,1,14,14,0,1,Batch Pass 1,2022-08-08 16:52:51.967
134,1,14,14,0,14,1,Batch Pass 1,2022-08-08 16:52:51.967
134,1,4,10,4,6,3,Variance 1,2022-08-08 18:08:30.113
134,1,13,40,39,1,1,Batch Pass 1,2022-08-08 16:52:51.967
134,1,4,17,16,1,3,Variance 1,2022-08-08 18:08:30.113
171,5,130,131,130,1,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,17,69,68,1,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,1,7,7,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,3,11,21,-10,7,Variance 5,2022-08-12 08:26:57.800
171,5,66,135,132,3,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,3,10,9,1,7,Variance 5,2022-08-12 08:26:57.800
171,5,5,25,25,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,1,8,8,0,1,Batch Pass 1,2022-08-12 07:55:20.883
171,5,3,7,6,1,7,Variance 5,2022-08-12 08:26:57.800
171,5,1,2,5,-3,7,Variance 5,2022-08-12 08:26:57.800
171,5,3,7,3,4,7,Variance 5,2022-08-12 08:26:57.800
171,5,32,97,96,1,1,Batch Pass 1,2022-08-12 07:55:20.883
171,4,1,3,1,2,6,Variance 4,2022-08-11 14:25:25.553
171,4,1,2,4,-2,6,Variance 4,2022-08-11 14:25:25.553
171,4,38,98,0,98,8,Variance 4 Supplement,2022-08-11 18:10:47.977
171,4,1,1,1,0,1,Batch Pass 1,2022-08-11 14:25:25.553
171,4,3,7,6,1,6,Variance 4,2022-08-11 14:25:25.553
171,4,1,1,1,0,1,Batch Pass 1,2022-08-11 14:11:27.157
171,4,3,9,9,0,6,Variance 4,2022-08-11 14:25:25.553
171,3,39,77,78,-1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2,11,10,1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,167,176,167,9,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2,7,6,1,5,Varaince 3,2022-08-10 13:52:22.040
171,3,1,5,6,-1,5,Varaince 3,2022-08-10 13:52:22.040
171,3,1,9,8,1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,5,21,20,1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,1,8,7,1,5,Varaince 3,2022-08-10 13:52:22.040
171,3,1,24,33,-9,5,Varaince 3,2022-08-10 13:52:22.040
171,3,4,15,4,11,5,Varaince 3,2022-08-10 13:52:22.040
171,3,17,51,51,0,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,2,13,12,1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,3,1,10,9,1,1,Batch Pass 1,2022-08-10 13:03:19.257
171,2,143,151,143,8,1,Batch Pass 1,2022-08-09 13:22:22.037
171,2,3,6,9,-3,4,Variance 2,2022-08-10 07:04:25.763
171,2,1,8,8,0,1,Batch Pass 1,2022-08-09 13:22:22.037
171,2,1,11,11,0,1,Batch Pass 1,2022-08-09 13:22:22.037
171,2,38,76,76,0,1,Batch Pass 1,2022-08-09 13:22:22.037
171,2,4,21,20,1,1,Batch Pass 1,2022-08-09 13:22:22.037
171,2,1,12,12,0,1,Batch Pass 1,2022-08-09 13:22:22.037
171,2,4,12,4,8,4,Variance 2,2022-08-10 07:04:25.763
171,2,12,37,36,1,1,Batch Pass 1,2022-08-09 13:22:22.037
171,2,3,8,12,-4,4,Variance 2,2022-08-10 07:04:25.763
171,2,1,16,16,0,1,Batch Pass 1,2022-08-09 13:22:22.037
171,2,1,7,2,5,4,Variance 2,2022-08-10 07:04:25.763
171,2,7,28,28,0,1,Batch Pass 1,2022-08-09 13:22:22.037
171,2,2,14,14,0,1,Batch Pass 1,2022-08-09 13:22:22.037
171,2,1,4,8,-4,4,Variance 2,2022-08-10 07:04:25.763
171,1,3,11,6,5,3,Variance 1,2022-08-08 16:55:41.950
171,1,1,8,8,0,3,Variance 1,2022-08-08 16:55:41.950
171,1,171,180,171,9,1,Batch Pass 1,2022-08-08 16:32:29.940
171,1,4,16,16,0,1,Batch Pass 1,2022-08-08 16:32:29.940
171,1,1,6,6,0,3,Variance 1,2022-08-08 16:55:41.950
171,1,39,82,78,4,1,Batch Pass 1,2022-08-08 16:32:29.940
171,1,1,3,3,0,3,Variance 1,2022-08-08 16:55:41.950
171,1,3,15,15,0,1,Batch Pass 1,2022-08-08 16:32:29.940
171,1,2,6,2,4,3,Variance 1,2022-08-08 16:55:41.950
171,1,16,47,48,-1,1,Batch Pass 1,2022-08-08 16:32:29.940
171,1,4,25,24,1,1,Batch Pass 1,2022-08-08 16:32:29.940
171,1,1,9,9,0,1,Batch Pass 1,2022-08-08 16:32:29.940
174,4,1,4,2,2,6,Variance 4,2022-08-11 16:00:28.150
174,4,8,32,32,0,1,Batch Pass 1,2022-08-11 13:54:19.263
174,4,3,14,15,-1,6,Variance 4,2022-08-11 16:00:28.150
174,4,2,14,14,0,1,Batch Pass 1,2022-08-11 13:54:19.263
174,4,1,17,17,0,1,Batch Pass 1,2022-08-11 13:54:19.263
174,4,1,26,24,2,6,Variance 4,2022-08-11 16:00:28.150
174,4,80,90,80,10,1,Batch Pass 1,2022-08-11 13:54:19.263
174,4,4,20,20,0,1,Batch Pass 1,2022-08-11 13:54:19.263
174,4,2,15,16,-1,1,Batch Pass 1,2022-08-11 13:54:19.263
174,4,3,37,0,37,6,Variance 4,2022-08-11 16:00:28.150
174,4,22,43,44,-1,1,Batch Pass 1,2022-08-11 13:54:19.263
174,4,3,7,9,-2,6,Variance 4,2022-08-11 16:00:28.150
174,4,1,9,9,0,1,Batch Pass 1,2022-08-11 13:54:19.263
174,4,1,18,18,0,1,Batch Pass 1,2022-08-11 13:54:19.263
174,4,1,17,19,-2,6,Variance 4,2022-08-11 16:00:28.150
174,4,8,8,0,8,1,Batch Pass 1,2022-08-11 13:54:19.263
174,4,3,11,3,8,6,Variance 4,2022-08-11 16:00:28.150
174,4,17,52,51,1,1,Batch Pass 1,2022-08-11 13:54:19.263
174,4,5,31,30,1,1,Batch Pass 1,2022-08-11 13:54:19.263
174,3,11,11,0,11,1,Batch Pass 1,2022-08-10 11:21:06.423
174,3,5,14,0,14,5,Varaince 3,2022-08-10 13:16:32.077
174,3,10,32,30,2,1,Batch Pass 1,2022-08-10 11:21:06.423
174,3,1,11,10,1,1,Batch Pass 1,2022-08-10 11:21:06.423
174,3,1,7,10,-3,5,Varaince 3,2022-08-10 13:16:32.077
174,3,1,14,13,1,5,Varaince 3,2022-08-10 13:16:32.077
174,3,1,3,1,2,5,Varaince 3,2022-08-10 13:16:32.077
174,3,2,9,8,1,5,Varaince 3,2022-08-10 13:16:32.077
174,3,1,9,9,0,1,Batch Pass 1,2022-08-10 11:21:06.423
174,3,18,40,36,4,1,Batch Pass 1,2022-08-10 11:21:06.423
174,3,2,12,4,8,5,Varaince 3,2022-08-10 13:16:32.077
174,3,4,20,20,0,1,Batch Pass 1,2022-08-10 11:21:06.423
174,3,1,9,5,4,5,Varaince 3,2022-08-10 13:16:32.077
174,3,1,8,8,0,1,Batch Pass 1,2022-08-10 11:21:06.423
174,3,1,18,18,0,1,Batch Pass 1,2022-08-10 11:21:06.423
174,3,61,66,61,5,1,Batch Pass 1,2022-08-10 11:21:06.423
174,3,9,39,36,3,1,Batch Pass 1,2022-08-10 11:21:06.423
174,3,1,7,7,0,1,Batch Pass 1,2022-08-10 11:21:06.423
174,3,1,9,9,0,5,Varaince 3,2022-08-10 13:16:32.077
174,3,1,33,33,0,1,Batch Pass 1,2022-08-10 11:21:06.423
174,2,122,128,122,6,1,Batch Pass 1,2022-08-09 13:00:32.717
174,2,1,3,1,2,4,Variance 2,2022-08-09 14:48:21.190
174,2,9,37,36,1,1,Batch Pass 1,2022-08-09 13:00:32.717
174,2,3,11,12,-1,4,Variance 2,2022-08-09 14:48:21.190
174,2,1,11,11,0,1,Batch Pass 1,2022-08-09 13:00:32.717
174,2,1,28,27,1,1,Batch Pass 1,2022-08-09 13:00:32.717
174,2,2,2,0,2,1,Batch Pass 1,2022-08-09 13:00:32.717
174,2,2,5,6,-1,4,Variance 2,2022-08-09 14:48:21.190
174,2,1,3,6,-3,4,Variance 2,2022-08-09 14:48:21.190
174,2,2,15,14,1,1,Batch Pass 1,2022-08-09 13:00:32.717
174,2,1,1,2,-1,4,Variance 2,2022-08-09 14:48:21.190
174,2,15,47,45,2,1,Batch Pass 1,2022-08-09 13:00:32.717
174,2,4,23,24,-1,1,Batch Pass 1,2022-08-09 13:00:32.717
174,2,1,8,9,-1,1,Batch Pass 1,2022-08-09 13:00:32.717
174,2,2,12,18,-6,4,Variance 2,2022-08-09 14:48:21.190
174,2,26,52,52,0,1,Batch Pass 1,2022-08-09 13:00:32.717
174,2,8,40,40,0,1,Batch Pass 1,2022-08-09 13:00:32.717
174,2,1,6,5,1,4,Variance 2,2022-08-09 14:48:21.190
174,1,3,7,3,4,3,Variance 1,2022-08-08 18:40:15.500
174,1,2,11,8,3,3,Variance 1,2022-08-08 18:40:15.500
174,1,3,15,15,0,1,Batch Pass 1,2022-08-08 17:13:04.597
174,1,100,106,100,6,1,Batch Pass 1,2022-08-08 17:13:04.597
174,1,6,24,24,0,1,Batch Pass 1,2022-08-08 17:13:04.597
174,1,1,4,5,-1,3,Variance 1,2022-08-08 18:40:15.500
174,1,2,14,14,0,1,Batch Pass 1,2022-08-08 17:13:04.597
174,1,1,9,10,-1,1,Batch Pass 1,2022-08-08 17:13:04.597
174,1,8,8,0,8,1,Batch Pass 1,2022-08-08 17:13:04.597
174,1,2,9,4,5,3,Variance 1,2022-08-08 18:40:15.500
174,1,15,44,45,-1,1,Batch Pass 1,2022-08-08 17:13:04.597
174,1,1,6,6,0,1,Batch Pass 1,2022-08-08 17:13:04.597
174,1,1,2,0,2,3,Variance 1,2022-08-08 18:40:15.500
174,1,35,73,70,3,1,Batch Pass 1,2022-08-08 17:13:04.597
174,1,3,7,9,-2,3,Variance 1,2022-08-08 18:40:15.500
231,4,127,133,127,6,1,Batch Pass 1,2022-08-11 15:15:34.727
231,4,3,10,6,4,6,Variance 4,2022-08-11 15:50:13.763
231,4,8,31,32,-1,1,Batch Pass 1,2022-08-11 15:15:34.727
231,4,1,3,5,-2,6,Variance 4,2022-08-11 15:50:13.763
231,4,1,7,7,0,1,Batch Pass 1,2022-08-11 15:15:34.727
231,4,1,3,8,-5,6,Variance 4,2022-08-11 15:50:13.763
231,4,2,5,2,3,6,Variance 4,2022-08-11 15:50:13.763
231,4,23,73,69,4,1,Batch Pass 1,2022-08-11 15:15:34.727
231,4,1,2,4,-2,6,Variance 4,2022-08-11 15:50:13.763
231,4,1,6,7,-1,6,Variance 4,2022-08-11 15:50:13.763
231,4,1,10,10,0,1,Batch Pass 1,2022-08-11 15:15:34.727
231,4,1,6,3,3,6,Variance 4,2022-08-11 15:50:13.763
231,4,2,13,12,1,1,Batch Pass 1,2022-08-11 15:15:34.727
231,4,34,69,68,1,1,Batch Pass 1,2022-08-11 15:15:34.727
231,4,6,30,30,0,1,Batch Pass 1,2022-08-11 15:15:34.727
231,4,1,8,8,0,1,Batch Pass 1,2022-08-11 15:15:34.727
231,3,113,117,113,4,1,Batch Pass 1,2022-08-10 15:49:55.493
231,3,1,1,3,-2,5,Varaince 3,2022-08-10 16:46:35.563
231,3,4,16,16,0,1,Batch Pass 1,2022-08-10 15:49:55.493
231,3,1,3,6,-3,5,Varaince 3,2022-08-10 16:46:35.563
231,3,29,59,58,1,1,Batch Pass 1,2022-08-10 15:49:55.493
231,3,2,10,8,2,5,Varaince 3,2022-08-10 16:46:35.563
231,3,5,26,25,1,1,Batch Pass 1,2022-08-10 15:49:55.493
231,3,1,7,7,0,5,Varaince 3,2022-08-10 16:46:35.563
231,3,2,16,16,0,1,Batch Pass 1,2022-08-10 15:49:55.493
231,3,1,5,1,4,5,Varaince 3,2022-08-10 16:46:35.563
231,3,8,25,24,1,1,Batch Pass 1,2022-08-10 15:49:55.493
231,3,3,19,18,1,1,Batch Pass 1,2022-08-10 15:49:55.493
231,3,2,9,4,5,5,Varaince 3,2022-08-10 16:46:35.563
231,3,1,8,5,3,5,Varaince 3,2022-08-10 16:46:35.563
231,3,1,7,7,0,1,Batch Pass 1,2022-08-10 15:49:55.493
231,2,23,48,46,2,1,Batch Pass 1,2022-08-09 17:05:38.313
231,2,1,4,4,0,4,Variance 2,2022-08-09 19:04:34.260
231,2,3,15,15,0,1,Batch Pass 1,2022-08-09 17:05:38.313
231,2,81,87,81,6,1,Batch Pass 1,2022-08-09 17:05:38.313
231,2,2,8,6,2,4,Variance 2,2022-08-09 19:04:34.260
231,2,4,15,16,-1,1,Batch Pass 1,2022-08-09 17:05:38.313
231,2,3,21,21,0,1,Batch Pass 1,2022-08-09 17:05:38.313
231,2,1,9,10,-1,1,Batch Pass 1,2022-08-09 17:05:38.313
231,2,14,44,42,2,1,Batch Pass 1,2022-08-09 17:05:38.313
231,2,4,24,24,0,1,Batch Pass 1,2022-08-09 17:05:38.313
231,2,2,18,18,0,1,Batch Pass 1,2022-08-09 17:05:38.313
231,1,32,66,64,2,1,Batch Pass 1,2022-08-08 18:47:41.933
231,1,1,5,3,2,3,Variance 1,2022-08-09 10:32:12.830
231,1,4,19,20,-1,1,Batch Pass 1,2022-08-08 18:47:41.933
231,1,100,103,100,3,1,Batch Pass 1,2022-08-08 18:47:41.933
231,1,1,6,6,0,3,Variance 1,2022-08-09 10:32:12.830
231,1,1,11,15,-4,3,Variance 1,2022-08-09 10:32:12.830
231,1,2,5,4,1,3,Variance 1,2022-08-09 10:32:12.830
231,1,13,53,52,1,1,Batch Pass 1,2022-08-08 18:47:41.933
231,1,2,16,16,0,3,Variance 1,2022-08-09 10:32:12.830
231,1,13,39,39,0,1,Batch Pass 1,2022-08-08 18:47:41.933
231,1,4,24,24,0,1,Batch Pass 1,2022-08-08 18:47:41.933
231,1,1,16,16,0,1,Batch Pass 1,2022-08-08 18:47:41.933
232,4,15,36,0,36,6,Variance 4,2022-08-11 18:57:02.573
232,4,16,49,48,1,1,Batch Pass 1,2022-08-11 17:51:16.923
232,4,2,12,12,0,1,Batch Pass 1,2022-08-11 17:51:16.923
232,4,22,22,0,22,1,Batch Pass 1,2022-08-11 17:51:16.923
232,4,5,9,5,4,6,Variance 4,2022-08-11 18:57:02.573
232,4,2,24,8,16,6,Variance 4,2022-08-11 18:57:02.573
232,4,100,105,100,5,1,Batch Pass 1,2022-08-11 17:51:16.923
232,4,8,31,32,-1,1,Batch Pass 1,2022-08-11 17:51:16.923
232,4,4,21,20,1,6,Variance 4,2022-08-11 18:57:02.573
232,4,1,12,11,1,1,Batch Pass 1,2022-08-11 17:51:16.923
232,4,36,73,72,1,1,Batch Pass 1,2022-08-11 17:51:16.923
232,4,7,19,21,-2,6,Variance 4,2022-08-11 18:57:02.573
232,4,2,10,10,0,1,Batch Pass 1,2022-08-11 17:51:16.923
232,4,2,12,12,0,6,Variance 4,2022-08-11 18:57:02.573
232,4,1,9,9,0,6,Variance 4,2022-08-11 18:57:02.573
232,4,1,34,34,0,1,Batch Pass 1,2022-08-11 17:51:16.923
232,3,30,62,60,2,1,Batch Pass 1,2022-08-10 17:53:03.733
232,3,5,26,25,1,1,Batch Pass 1,2022-08-10 17:53:03.733
232,3,1,9,8,1,5,Varaince 3,2022-08-10 19:19:47.873
232,3,1,11,11,0,5,Varaince 3,2022-08-10 19:19:47.873
232,3,27,27,0,27,1,Batch Pass 1,2022-08-10 17:53:03.733
232,3,4,9,4,5,5,Varaince 3,2022-08-10 19:19:47.873
232,3,10,29,30,-1,1,Batch Pass 1,2022-08-10 17:53:03.733
232,3,6,24,24,0,5,Varaince 3,2022-08-10 19:19:47.873
232,3,2,12,12,0,1,Batch Pass 1,2022-08-10 17:53:03.733
232,3,1,7,7,0,5,Varaince 3,2022-08-10 19:19:47.873
232,3,1,9,9,0,1,Batch Pass 1,2022-08-10 17:53:03.733
232,3,1,20,20,0,5,Varaince 3,2022-08-10 19:19:47.873
232,3,12,35,0,35,5,Varaince 3,2022-08-10 19:19:47.873
232,3,9,29,27,2,5,Varaince 3,2022-08-10 19:19:47.873
232,3,9,38,36,2,1,Batch Pass 1,2022-08-10 17:53:03.733
232,3,1,6,6,0,5,Varaince 3,2022-08-10 19:19:47.873
232,3,90,92,90,2,1,Batch Pass 1,2022-08-10 17:53:03.733
232,3,6,12,12,0,5,Varaince 3,2022-08-10 19:19:47.873
232,3,2,16,16,0,1,Batch Pass 1,2022-08-10 17:53:03.733
232,2,27,54,54,0,1,Batch Pass 1,2022-08-09 16:48:35.380
232,2,7,17,14,3,4,Variance 2,2022-08-09 18:31:10.707
232,2,3,14,15,-1,1,Batch Pass 1,2022-08-09 16:48:35.380
232,2,2,10,10,0,4,Variance 2,2022-08-09 18:31:10.707
232,2,1,8,8,0,1,Batch Pass 1,2022-08-09 16:48:35.380
232,2,1,11,8,3,4,Variance 2,2022-08-09 18:31:10.707
232,2,132,135,132,3,1,Batch Pass 1,2022-08-09 16:48:35.380
232,2,6,19,18,1,4,Variance 2,2022-08-09 18:31:10.707
