StoreNumber,BatchNumber,SKU,ONHAND,ScannedCnt,Diff,BatchPass,BatchPassDecr,DateCreated
232,2,14,56,56,0,1,Batch Pass 1,2022-08-09 16:48:35.380
232,2,1,4,6,-2,4,Variance 2,2022-08-09 18:31:10.707
232,2,1,25,25,0,4,Variance 2,2022-08-09 18:31:10.707
232,2,12,12,0,12,1,Batch Pass 1,2022-08-09 16:48:35.380
232,2,11,24,0,24,4,Variance 2,2022-08-09 18:31:10.707
232,2,2,13,14,-1,1,Batch Pass 1,2022-08-09 16:48:35.380
232,2,1,15,16,-1,1,Batch Pass 1,2022-08-09 16:48:35.380
232,2,1,2,1,1,4,Variance 2,2022-08-09 18:31:10.707
232,2,20,59,60,-1,1,Batch Pass 1,2022-08-09 16:48:35.380
232,2,1,6,6,0,1,Batch Pass 1,2022-08-09 16:48:35.380
232,1,32,65,64,1,1,Batch Pass 1,2022-08-08 18:42:34.763
232,1,5,19,10,9,3,Variance 1,2022-08-08 19:31:37.363
232,1,8,41,40,1,1,Batch Pass 1,2022-08-08 18:42:34.763
232,1,1,9,5,4,3,Variance 1,2022-08-08 19:31:37.363
232,1,1,8,8,0,1,Batch Pass 1,2022-08-08 18:42:34.763
232,1,91,97,91,6,1,Batch Pass 1,2022-08-08 18:42:34.763
232,1,3,9,3,6,3,Variance 1,2022-08-08 19:31:37.363
232,1,5,20,20,0,1,Batch Pass 1,2022-08-08 18:42:34.763
232,1,1,4,4,0,3,Variance 1,2022-08-08 19:31:37.363
232,1,1,7,7,0,3,Variance 1,2022-08-08 19:31:37.363
232,1,1,11,11,0,1,Batch Pass 1,2022-08-08 18:42:34.763
232,1,25,25,0,25,1,Batch Pass 1,2022-08-08 18:42:34.763
232,1,18,42,0,42,3,Variance 1,2022-08-08 19:31:37.363
232,1,2,7,6,1,3,Variance 1,2022-08-08 19:31:37.363
232,1,1,8,7,1,1,Batch Pass 1,2022-08-08 18:42:34.763
232,1,1,16,16,0,3,Variance 1,2022-08-08 19:31:37.363
232,1,13,40,39,1,1,Batch Pass 1,2022-08-08 18:42:34.763
232,1,4,23,24,-1,1,Batch Pass 1,2022-08-08 18:42:34.763
232,1,1,10,9,1,1,Batch Pass 1,2022-08-08 18:42:34.763
233,5,57,115,114,1,1,Batch Pass 1,2022-08-10 11:35:53.393
233,5,5,11,15,-4,7,Variance 5,2022-08-10 12:20:31.567
233,5,10,49,50,-1,1,Batch Pass 1,2022-08-10 11:35:53.393
233,5,3,19,18,1,7,Variance 5,2022-08-10 12:20:31.567
233,5,3,23,24,-1,1,Batch Pass 1,2022-08-10 11:35:53.393
233,5,1,9,9,0,7,Variance 5,2022-08-10 12:20:31.567
233,5,1,21,19,2,7,Variance 5,2022-08-10 12:20:31.567
233,5,26,28,26,2,1,Batch Pass 1,2022-08-10 11:35:53.393
233,5,19,78,76,2,1,Batch Pass 1,2022-08-10 11:35:53.393
233,5,2,14,14,0,7,Variance 5,2022-08-10 12:20:31.567
233,5,1,10,10,0,7,Variance 5,2022-08-10 12:20:31.567
233,5,23,68,69,-1,1,Batch Pass 1,2022-08-10 11:35:53.393
233,5,2,9,8,1,7,Variance 5,2022-08-10 12:20:31.567
233,5,1,11,10,1,1,Batch Pass 1,2022-08-10 11:35:53.393
233,5,1,12,11,1,7,Variance 5,2022-08-10 12:20:31.567
233,5,2,5,4,1,7,Variance 5,2022-08-10 12:20:31.567
233,5,2,8,10,-2,7,Variance 5,2022-08-10 12:20:31.567
233,5,4,23,24,-1,1,Batch Pass 1,2022-08-10 11:35:53.393
233,5,2,18,16,2,7,Variance 5,2022-08-10 12:20:31.567
233,5,2,17,18,-1,1,Batch Pass 1,2022-08-10 11:35:53.393
233,4,6,13,0,13,6,Variance 4,2022-08-10 10:15:38.527
233,4,35,71,70,1,1,Batch Pass 1,2022-08-10 09:27:38.513
233,4,5,25,25,0,1,Batch Pass 1,2022-08-10 09:27:38.513
233,4,1,8,8,0,1,Batch Pass 1,2022-08-10 09:27:38.513
233,4,1,10,10,0,6,Variance 4,2022-08-10 10:15:38.527
233,4,1,18,18,0,1,Batch Pass 1,2022-08-10 09:27:38.513
233,4,3,16,0,16,8,Variance 4 Supplement,2022-08-10 10:30:31.850
233,4,3,17,3,14,6,Variance 4,2022-08-10 10:15:38.527
233,4,1,8,4,4,6,Variance 4,2022-08-10 10:15:38.527
233,4,5,30,30,0,1,Batch Pass 1,2022-08-10 09:27:38.513
233,4,13,13,0,13,1,Batch Pass 1,2022-08-10 09:27:38.513
233,4,1,3,2,1,6,Variance 4,2022-08-10 10:15:38.527
233,4,18,53,54,-1,1,Batch Pass 1,2022-08-10 09:27:38.513
233,4,2,6,10,-4,6,Variance 4,2022-08-10 10:15:38.527
233,4,2,14,14,0,1,Batch Pass 1,2022-08-10 09:27:38.513
233,4,1,8,8,0,6,Variance 4,2022-08-10 10:15:38.527
233,4,91,97,91,6,1,Batch Pass 1,2022-08-10 09:27:38.513
233,4,3,12,9,3,6,Variance 4,2022-08-10 10:15:38.527
233,4,8,32,32,0,1,Batch Pass 1,2022-08-10 09:27:38.513
233,4,3,18,18,0,6,Variance 4,2022-08-10 10:15:38.527
233,4,1,11,11,0,1,Batch Pass 1,2022-08-10 09:27:38.513
233,4,1,12,12,0,6,Variance 4,2022-08-10 10:15:38.527
233,3,1,1,2,-1,5,Varaince 3,2022-08-09 12:52:03.017
233,3,12,48,48,0,1,Batch Pass 1,2022-08-09 11:50:08.103
233,3,2,14,14,0,1,Batch Pass 1,2022-08-09 11:50:08.103
233,3,1,9,9,0,5,Varaince 3,2022-08-09 12:52:03.017
233,3,3,30,30,0,1,Batch Pass 1,2022-08-09 11:50:08.103
233,3,1,7,15,-8,5,Varaince 3,2022-08-09 12:52:03.017
233,3,1,58,58,0,1,Batch Pass 1,2022-08-09 11:50:08.103
233,3,75,83,75,8,1,Batch Pass 1,2022-08-09 11:50:08.103
233,3,1,5,5,0,5,Varaince 3,2022-08-09 12:52:03.017
233,3,1,6,11,-5,5,Varaince 3,2022-08-09 12:52:03.017
233,3,1,21,21,0,5,Varaince 3,2022-08-09 12:52:03.017
233,3,1,3,1,2,5,Varaince 3,2022-08-09 12:52:03.017
233,3,27,54,54,0,1,Batch Pass 1,2022-08-09 11:50:08.103
233,3,2,11,8,3,5,Varaince 3,2022-08-09 12:52:03.017
233,3,3,15,15,0,1,Batch Pass 1,2022-08-09 11:50:08.103
233,3,13,13,0,13,1,Batch Pass 1,2022-08-09 11:50:08.103
233,3,6,17,0,17,5,Varaince 3,2022-08-09 12:52:03.017
233,3,14,42,42,0,1,Batch Pass 1,2022-08-09 11:50:08.103
233,3,1,1,3,-2,5,Varaince 3,2022-08-09 12:52:03.017
233,3,2,12,12,0,1,Batch Pass 1,2022-08-09 11:50:08.103
233,3,1,6,6,0,5,Varaince 3,2022-08-09 12:52:03.017
233,3,2,18,18,0,1,Batch Pass 1,2022-08-09 11:50:08.103
233,2,12,12,0,12,1,Batch Pass 1,2022-08-09 09:29:52.040
233,2,3,6,3,3,4,Variance 2,2022-08-09 09:57:52.380
233,2,12,36,36,0,1,Batch Pass 1,2022-08-09 09:29:52.040
233,2,3,18,12,6,4,Variance 2,2022-08-09 09:57:52.380
233,2,4,24,24,0,1,Batch Pass 1,2022-08-09 09:29:52.040
233,2,1,11,11,0,4,Variance 2,2022-08-09 09:57:52.380
233,2,101,110,101,9,1,Batch Pass 1,2022-08-09 09:29:52.040
233,2,1,3,2,1,4,Variance 2,2022-08-09 09:57:52.380
233,2,8,32,32,0,1,Batch Pass 1,2022-08-09 09:29:52.040
233,2,2,14,14,0,1,Batch Pass 1,2022-08-09 09:29:52.040
233,2,7,35,35,0,1,Batch Pass 1,2022-08-09 09:29:52.040
233,2,1,6,6,0,4,Variance 2,2022-08-09 09:57:52.380
233,2,1,11,11,0,1,Batch Pass 1,2022-08-09 09:29:52.040
233,2,1,27,25,2,4,Variance 2,2022-08-09 09:57:52.380
233,2,5,35,0,35,4,Variance 2,2022-08-09 09:57:52.380
233,2,34,67,68,-1,1,Batch Pass 1,2022-08-09 09:29:52.040
233,2,1,18,16,2,4,Variance 2,2022-08-09 09:57:52.380
233,1,1,3,1,2,3,Variance 1,2022-08-08 13:02:28.753
233,1,42,89,84,5,1,Batch Pass 1,2022-08-08 12:28:36.323
233,1,1,3,4,-1,3,Variance 1,2022-08-08 13:02:28.753
233,1,1,9,9,0,1,Batch Pass 1,2022-08-08 12:28:36.323
233,1,1,15,15,0,1,Batch Pass 1,2022-08-08 12:28:36.323
233,1,7,23,0,23,3,Variance 1,2022-08-08 13:02:28.753
233,1,5,26,25,1,1,Batch Pass 1,2022-08-08 12:28:36.323
233,1,1,7,7,0,3,Variance 1,2022-08-08 13:02:28.753
233,1,2,15,16,-1,1,Batch Pass 1,2022-08-08 12:28:36.323
233,1,1,11,11,0,1,Batch Pass 1,2022-08-08 12:28:36.323
233,1,1,14,14,0,1,Batch Pass 1,2022-08-08 12:28:36.323
233,1,98,102,98,4,1,Batch Pass 1,2022-08-08 12:28:36.323
233,1,2,7,6,1,3,Variance 1,2022-08-08 13:02:28.753
233,1,6,24,24,0,1,Batch Pass 1,2022-08-08 12:28:36.323
233,1,1,6,6,0,3,Variance 1,2022-08-08 13:02:28.753
233,1,1,7,7,0,1,Batch Pass 1,2022-08-08 12:28:36.323
233,1,1,17,17,0,1,Batch Pass 1,2022-08-08 12:28:36.323
233,1,7,7,0,7,1,Batch Pass 1,2022-08-08 12:28:36.323
233,1,11,32,33,-1,1,Batch Pass 1,2022-08-08 12:28:36.323
233,1,5,30,30,0,1,Batch Pass 1,2022-08-08 12:28:36.323
233,1,1,16,16,0,1,Batch Pass 1,2022-08-08 12:28:36.323
286,4,5,20,20,0,1,Batch Pass 1,2022-08-11 19:11:17.700
286,4,2,13,14,-1,1,Batch Pass 1,2022-08-11 19:11:17.700
286,4,9,27,27,0,1,Batch Pass 1,2022-08-11 19:11:17.700
286,4,1,6,6,0,1,Batch Pass 1,2022-08-11 19:11:17.700
286,4,13,27,26,1,1,Batch Pass 1,2022-08-11 19:11:17.700
286,4,4,20,20,0,1,Batch Pass 1,2022-08-11 19:11:17.700
286,4,1,12,12,0,1,Batch Pass 1,2022-08-11 19:11:17.700
286,4,91,97,91,6,1,Batch Pass 1,2022-08-11 19:11:17.700
286,3,92,100,92,8,1,Batch Pass 1,2022-08-10 21:54:14.077
286,3,1,10,11,-1,1,Batch Pass 1,2022-08-10 21:54:14.077
286,3,1,3,3,0,5,Varaince 3,2022-08-10 22:07:23.487
286,3,8,31,32,-1,1,Batch Pass 1,2022-08-10 21:54:14.077
286,3,1,11,10,1,1,Batch Pass 1,2022-08-10 21:54:14.077
286,3,1,4,1,3,5,Varaince 3,2022-08-10 22:07:23.487
286,3,12,37,36,1,1,Batch Pass 1,2022-08-10 21:54:14.077
286,3,1,6,6,0,1,Batch Pass 1,2022-08-10 21:54:14.077
286,3,26,51,52,-1,1,Batch Pass 1,2022-08-10 21:54:14.077
286,3,1,5,5,0,5,Varaince 3,2022-08-10 22:07:23.487
286,3,1,11,11,0,5,Varaince 3,2022-08-10 22:07:23.487
286,2,76,79,76,3,1,Batch Pass 1,2022-08-09 21:28:12.213
286,2,1,9,9,0,4,Variance 2,2022-08-09 21:49:28.380
286,2,18,40,36,4,1,Batch Pass 1,2022-08-09 21:28:12.213
286,2,4,20,20,0,1,Batch Pass 1,2022-08-09 21:28:12.213
286,2,13,40,39,1,1,Batch Pass 1,2022-08-09 21:28:12.213
286,2,3,12,12,0,4,Variance 2,2022-08-09 21:49:28.380
286,2,2,12,12,0,1,Batch Pass 1,2022-08-09 21:28:12.213
286,2,2,4,4,0,4,Variance 2,2022-08-09 21:49:28.380
286,2,4,17,16,1,1,Batch Pass 1,2022-08-09 21:28:12.213
286,2,2,10,10,0,4,Variance 2,2022-08-09 21:49:28.380
286,2,1,10,10,0,1,Batch Pass 1,2022-08-09 21:28:12.213
286,1,6,20,18,2,1,Batch Pass 1,2022-08-08 21:16:04.543
286,1,1,3,3,0,3,Variance 1,2022-08-08 21:34:43.427
286,1,2,12,12,0,1,Batch Pass 1,2022-08-08 21:16:04.543
286,1,1,9,9,0,1,Batch Pass 1,2022-08-08 21:16:04.543
286,1,1,19,19,0,1,Batch Pass 1,2022-08-08 21:16:04.543
286,1,1,19,19,0,3,Variance 1,2022-08-08 21:34:43.427
286,1,18,35,36,-1,1,Batch Pass 1,2022-08-08 21:16:04.543
286,1,2,10,10,0,1,Batch Pass 1,2022-08-08 21:16:04.543
286,1,1,6,5,1,3,Variance 1,2022-08-08 21:34:43.427
286,1,72,77,72,5,1,Batch Pass 1,2022-08-08 21:16:04.543
286,1,1,8,8,0,1,Batch Pass 1,2022-08-08 21:16:04.543
286,1,2,8,8,0,1,Batch Pass 1,2022-08-08 21:16:04.543
286,1,1,6,7,-1,3,Variance 1,2022-08-08 21:34:43.427
301,4,1,2,1,1,6,Variance 4,2022-08-12 09:38:59.610
301,4,33,65,66,-1,1,Batch Pass 1,2022-08-11 15:03:16.240
301,4,1,12,12,0,1,Batch Pass 1,2022-08-11 15:03:16.240
301,4,1,19,17,2,6,Variance 4,2022-08-12 09:38:59.610
301,4,4,4,0,4,1,Batch Pass 1,2022-08-11 15:03:16.240
301,4,5,8,0,8,6,Variance 4,2022-08-12 09:38:59.610
301,4,13,37,39,-2,1,Batch Pass 1,2022-08-11 15:03:16.240
301,4,4,24,24,0,1,Batch Pass 1,2022-08-11 15:03:16.240
301,4,174,179,174,5,1,Batch Pass 1,2022-08-11 15:03:16.240
301,4,1,8,3,5,6,Variance 4,2022-08-12 09:38:59.610
301,4,9,36,36,0,1,Batch Pass 1,2022-08-11 15:03:16.240
301,4,1,3,9,-6,6,Variance 4,2022-08-12 09:38:59.610
301,4,5,25,25,0,1,Batch Pass 1,2022-08-11 15:03:16.240
301,4,2,16,16,0,1,Batch Pass 1,2022-08-11 15:03:16.240
301,3,1,2,2,0,5,Varaince 3,2022-08-10 15:30:11.210
301,3,4,25,24,1,1,Batch Pass 1,2022-08-10 14:39:22.383
301,3,3,3,0,3,1,Batch Pass 1,2022-08-10 14:39:22.383
301,3,1,2,0,2,5,Varaince 3,2022-08-10 15:30:11.210
301,3,18,54,54,0,1,Batch Pass 1,2022-08-10 14:39:22.383
301,3,1,3,3,0,5,Varaince 3,2022-08-10 15:30:11.210
301,3,160,163,160,3,1,Batch Pass 1,2022-08-10 14:39:22.383
301,3,8,31,32,-1,1,Batch Pass 1,2022-08-10 14:39:22.383
301,3,1,4,4,0,5,Varaince 3,2022-08-10 15:30:11.210
301,3,1,7,7,0,1,Batch Pass 1,2022-08-10 14:39:22.383
301,3,1,20,20,0,1,Batch Pass 1,2022-08-10 14:39:22.383
301,3,41,79,82,-3,1,Batch Pass 1,2022-08-10 14:39:22.383
301,3,3,16,15,1,1,Batch Pass 1,2022-08-10 14:39:22.383
301,3,1,8,8,0,1,Batch Pass 1,2022-08-10 14:39:22.383
301,3,1,11,11,0,1,Batch Pass 1,2022-08-10 14:39:22.383
301,2,2,10,8,2,4,Variance 2,2022-08-09 16:31:58.750
301,2,1,10,10,0,1,Batch Pass 1,2022-08-09 16:25:52.890
301,2,150,153,150,3,1,Batch Pass 1,2022-08-09 16:25:52.890
301,2,8,31,32,-1,1,Batch Pass 1,2022-08-09 16:25:52.890
301,2,1,10,11,-1,1,Batch Pass 1,2022-08-09 16:25:52.890
301,2,38,72,76,-4,1,Batch Pass 1,2022-08-09 16:25:52.890
301,2,1,1,2,-1,4,Variance 2,2022-08-09 16:31:58.750
301,2,3,14,15,-1,1,Batch Pass 1,2022-08-09 16:25:52.890
301,2,1,24,24,0,1,Batch Pass 1,2022-08-09 16:25:52.890
301,2,19,57,57,0,1,Batch Pass 1,2022-08-09 16:25:52.890
301,2,4,24,24,0,1,Batch Pass 1,2022-08-09 16:25:52.890
301,2,1,12,12,0,1,Batch Pass 1,2022-08-09 16:25:52.890
301,1,146,146,146,0,1,Batch Pass 1,2022-08-08 17:32:01.390
301,1,5,25,25,0,1,Batch Pass 1,2022-08-08 17:32:01.390
301,1,1,14,14,0,1,Batch Pass 1,2022-08-08 17:32:01.390
301,1,29,58,58,0,1,Batch Pass 1,2022-08-08 17:32:01.390
301,1,1,15,15,0,1,Batch Pass 1,2022-08-08 17:32:01.390
301,1,23,69,69,0,1,Batch Pass 1,2022-08-08 17:32:01.390
301,1,1,5,5,0,3,Variance 1,2022-08-09 11:06:11.897
301,1,3,18,18,0,1,Batch Pass 1,2022-08-08 17:32:01.390
301,1,9,36,36,0,1,Batch Pass 1,2022-08-08 17:32:01.390
301,1,1,10,10,0,1,Batch Pass 1,2022-08-08 17:32:01.390
331,5,8,8,8,0,1,Batch Pass 1,2022-08-12 11:41:41.140
331,5,28,111,112,-1,1,Batch Pass 1,2022-08-12 11:41:41.140
331,5,2,15,14,1,1,Batch Pass 1,2022-08-12 11:41:41.140
331,5,14,27,28,-1,1,Batch Pass 1,2022-08-12 11:41:41.140
331,5,10,51,50,1,1,Batch Pass 1,2022-08-12 11:41:41.140
331,5,8,47,48,-1,1,Batch Pass 1,2022-08-12 11:41:41.140
331,5,2,18,18,0,1,Batch Pass 1,2022-08-12 11:41:41.140
331,5,29,87,87,0,1,Batch Pass 1,2022-08-12 11:41:41.140
331,5,3,31,30,1,1,Batch Pass 1,2022-08-12 11:41:41.140
331,4,1,4,1,3,6,Variance 4,2022-08-11 17:26:37.340
331,4,7,36,35,1,1,Batch Pass 1,2022-08-11 16:23:43.840
331,4,1,8,8,0,1,Batch Pass 1,2022-08-11 16:23:43.840
331,4,1,11,11,0,1,Batch Pass 1,2022-08-11 16:23:43.840
331,4,34,63,68,-5,1,Batch Pass 1,2022-08-11 16:23:43.840
331,4,4,9,8,1,6,Variance 4,2022-08-11 17:26:37.340
331,4,1,18,18,0,1,Batch Pass 1,2022-08-11 16:23:43.840
331,4,9,9,0,9,1,Batch Pass 1,2022-08-11 16:23:43.840
331,4,3,12,0,12,6,Variance 4,2022-08-11 17:26:37.340
331,4,2,4,0,4,8,Variance 4 Supplement,2022-08-12 10:05:27.967
331,4,21,63,63,0,1,Batch Pass 1,2022-08-11 16:23:43.840
331,4,3,7,9,-2,6,Variance 4,2022-08-11 17:26:37.340
331,4,1,7,6,1,1,Batch Pass 1,2022-08-11 16:23:43.840
331,4,1,6,6,0,6,Variance 4,2022-08-11 17:26:37.340
331,4,174,178,174,4,1,Batch Pass 1,2022-08-11 16:23:43.840
331,4,6,24,24,0,1,Batch Pass 1,2022-08-11 16:23:43.840
331,4,1,7,7,0,1,Batch Pass 1,2022-08-11 16:23:43.840
331,4,1,8,10,-2,6,Variance 4,2022-08-11 17:26:37.340
331,3,29,55,58,-3,1,Batch Pass 1,2022-08-10 14:38:42.380
331,3,5,15,15,0,5,Varaince 3,2022-08-10 15:10:53.713
331,3,12,48,48,0,1,Batch Pass 1,2022-08-10 14:38:42.380
331,3,2,6,12,-6,5,Varaince 3,2022-08-10 15:10:53.713
331,3,1,4,2,2,5,Varaince 3,2022-08-10 15:10:53.713
331,3,9,46,45,1,1,Batch Pass 1,2022-08-10 14:38:42.380
331,3,1,4,8,-4,5,Varaince 3,2022-08-10 15:10:53.713
331,3,11,11,0,11,1,Batch Pass 1,2022-08-10 14:38:42.380
331,3,1,2,1,1,5,Varaince 3,2022-08-10 15:10:53.713
331,3,20,59,60,-1,1,Batch Pass 1,2022-08-10 14:38:42.380
331,3,2,5,8,-3,5,Varaince 3,2022-08-10 15:10:53.713
331,3,2,12,12,0,1,Batch Pass 1,2022-08-10 14:38:42.380
331,3,4,22,0,22,5,Varaince 3,2022-08-10 15:10:53.713
331,3,173,178,173,5,1,Batch Pass 1,2022-08-10 14:38:42.380
331,3,1,8,7,1,1,Batch Pass 1,2022-08-10 14:38:42.380
331,2,3,10,0,10,4,Variance 2,2022-08-09 16:48:12.987
331,2,157,164,157,7,1,Batch Pass 1,2022-08-09 16:25:03.950
331,2,4,16,16,0,1,Batch Pass 1,2022-08-09 16:25:03.950
331,2,1,10,10,0,4,Variance 2,2022-08-09 16:48:12.987
331,2,10,10,0,10,1,Batch Pass 1,2022-08-09 16:25:03.950
331,2,1,5,3,2,4,Variance 2,2022-08-09 16:48:12.987
331,2,1,7,7,0,1,Batch Pass 1,2022-08-09 16:25:03.950
331,2,1,4,9,-5,4,Variance 2,2022-08-09 16:48:12.987
331,2,1,24,22,2,4,Variance 2,2022-08-09 16:48:12.987
331,2,2,4,4,0,4,Variance 2,2022-08-09 16:48:12.987
331,2,19,59,57,2,1,Batch Pass 1,2022-08-09 16:25:03.950
331,2,3,18,18,0,1,Batch Pass 1,2022-08-09 16:25:03.950
331,2,1,7,8,-1,4,Variance 2,2022-08-09 16:48:12.987
331,2,2,18,18,0,1,Batch Pass 1,2022-08-09 16:25:03.950
331,2,37,76,74,2,1,Batch Pass 1,2022-08-09 16:25:03.950
331,2,1,4,4,0,4,Variance 2,2022-08-09 16:48:12.987
331,2,5,25,25,0,1,Batch Pass 1,2022-08-09 16:25:03.950
331,2,1,8,8,0,1,Batch Pass 1,2022-08-09 16:25:03.950
331,1,174,179,174,5,1,Batch Pass 1,2022-08-08 16:11:07.717
331,1,14,56,56,0,1,Batch Pass 1,2022-08-08 16:11:07.717
331,1,1,5,12,-7,3,Variance 1,2022-08-08 16:48:30.000
331,1,8,19,0,19,3,Variance 1,2022-08-08 16:48:30.000
331,1,35,64,70,-6,1,Batch Pass 1,2022-08-08 16:11:07.717
331,1,2,4,6,-2,3,Variance 1,2022-08-08 16:48:30.000
331,1,1,8,8,0,1,Batch Pass 1,2022-08-08 16:11:07.717
331,1,1,22,21,1,1,Batch Pass 1,2022-08-08 16:11:07.717
331,1,19,56,57,-1,1,Batch Pass 1,2022-08-08 16:11:07.717
331,1,1,4,4,0,3,Variance 1,2022-08-08 16:48:30.000
331,1,4,37,36,1,1,Batch Pass 1,2022-08-08 16:11:07.717
331,1,14,14,0,14,1,Batch Pass 1,2022-08-08 16:11:07.717
487,1,4,4,0,4,1,Batch Pass 1,2022-08-08 14:40:56.623
487,1,5,15,0,15,3,Variance 1,2022-08-08 15:57:42.543
487,1,6,24,24,0,1,Batch Pass 1,2022-08-08 14:40:56.623
487,1,1,7,7,0,1,Batch Pass 1,2022-08-08 14:40:56.623
487,1,36,39,36,3,1,Batch Pass 1,2022-08-08 14:40:56.623
487,1,1,3,1,2,3,Variance 1,2022-08-08 15:57:42.543
487,1,12,24,24,0,1,Batch Pass 1,2022-08-08 14:40:56.623
487,1,2,8,4,4,3,Variance 1,2022-08-08 15:57:42.543
487,1,2,10,10,0,1,Batch Pass 1,2022-08-08 14:40:56.623
487,1,1,12,50,-38,3,Variance 1,2022-08-08 15:57:42.543
487,1,8,25,24,1,1,Batch Pass 1,2022-08-08 14:40:56.623
487,1,2,8,6,2,3,Variance 1,2022-08-08 15:57:42.543
487,1,2,12,12,0,1,Batch Pass 1,2022-08-08 14:40:56.623
487,1,1,9,9,0,1,Batch Pass 1,2022-08-08 14:40:56.623
524,5,1,5,5,0,7,Variance 5,2022-08-12 10:47:37.473
524,5,6,36,36,0,1,Batch Pass 1,2022-08-12 10:17:44.807
